date,transaction_id,department,gl_code,gl_category,description,amount,vendor,transaction_type,month,year,source,role_visibility,status
2024-06-03,,Engineering,2000,Accounts Payable,"Invoice of $41,930.36 from vendor AWS for Engineering in 2024-06, status: paid_late, due: 2024-07-03",41930.36,AWS,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid_late
2024-06-12,,Operations,2000,Accounts Payable,"Invoice of $1,531.86 from vendor Apple for Operations in 2024-06, status: paid_late, due: 2024-07-12",1531.86,Apple,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-06-26,,Finance,2000,Accounts Payable,"Invoice of $3,399.63 from vendor Cooley for Finance in 2024-06, status: paid, due: 2024-07-26",3399.63,Cooley,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-06-25,,Finance,2000,Accounts Payable,"Invoice of $7,747.92 from vendor Deloitte for Finance in 2024-06, status: paid_late, due: 2024-07-25",7747.92,Deloitte,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid_late
2024-06-13,,Product,2000,Accounts Payable,"Invoice of $592.49 from vendor Figma for Product in 2024-06, status: paid, due: 2024-07-13",592.49,Figma,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid
2024-06-06,,Product,2000,Accounts Payable,"Invoice of $6,705.46 from vendor GCP for Product in 2024-06, status: paid, due: 2024-07-06",6705.46,GCP,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid
2024-06-12,,Engineering,2000,Accounts Payable,"Invoice of $1,012.80 from vendor GitHub for Engineering in 2024-06, status: paid_late, due: 2024-07-12",1012.8,GitHub,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid_late
2024-06-12,,Marketing,2000,Accounts Payable,"Invoice of $17,926.58 from vendor Marketing Vendor Bundle for Marketing in 2024-06, status: paid_late, due: 2024-07-12",17926.58,Marketing Vendor Bundle,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",paid_late
2024-06-08,,Operations,2000,Accounts Payable,"Invoice of $506.40 from vendor Notion for Operations in 2024-06, status: paid, due: 2024-07-08",506.4,Notion,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-06-24,,Finance,2000,Accounts Payable,"Invoice of $4,025.88 from vendor Pilot for Finance in 2024-06, status: paid_late, due: 2024-07-24",4025.88,Pilot,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid_late
2024-06-20,,Engineering,2000,Accounts Payable,"Invoice of $7,747.95 from vendor R&D Vendor Bundle for Engineering in 2024-06, status: paid, due: 2024-07-20",7747.95,R&D Vendor Bundle,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid
2024-06-10,,Sales,2000,Accounts Payable,"Invoice of $3,460.40 from vendor Salesforce for Sales in 2024-06, status: paid, due: 2024-07-10",3460.4,Salesforce,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",paid
2024-06-07,,Operations,2000,Accounts Payable,"Invoice of $675.20 from vendor Slack for Operations in 2024-06, status: paid_late, due: 2024-07-07",675.2,Slack,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-06-11,,Operations,2000,Accounts Payable,"Invoice of $1,914.19 from vendor Staples for Operations in 2024-06, status: paid_late, due: 2024-07-11",1914.19,Staples,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-06-11,,Finance,2000,Accounts Payable,"Invoice of $1,021.24 from vendor Stripe for Finance in 2024-06, status: paid, due: 2024-07-11",1021.24,Stripe,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-06-18,,Sales,2000,Accounts Payable,"Invoice of $6,857.52 from vendor Travel Card for Sales in 2024-06, status: paid_late, due: 2024-07-18",6857.52,Travel Card,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",paid_late
2024-06-10,,Operations,2000,Accounts Payable,"Invoice of $10,676.60 from vendor WeWork for Operations in 2024-06, status: paid, due: 2024-07-10",10676.6,WeWork,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-06-09,,Operations,2000,Accounts Payable,"Invoice of $759.60 from vendor Zoom for Operations in 2024-06, status: paid, due: 2024-07-09",759.6,Zoom,expense,2024-06,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-07-03,,Engineering,2000,Accounts Payable,"Invoice of $54,006.33 from vendor AWS for Engineering in 2024-07, status: paid_late, due: 2024-08-02",54006.33,AWS,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid_late
2024-07-12,,Operations,2000,Accounts Payable,"Invoice of $1,531.86 from vendor Apple for Operations in 2024-07, status: paid_late, due: 2024-08-11",1531.86,Apple,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-07-26,,Finance,2000,Accounts Payable,"Invoice of $3,399.63 from vendor Cooley for Finance in 2024-07, status: paid, due: 2024-08-25",3399.63,Cooley,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-07-13,,Product,2000,Accounts Payable,"Invoice of $592.49 from vendor Figma for Product in 2024-07, status: paid_late, due: 2024-08-12",592.49,Figma,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid_late
2024-07-06,,Product,2000,Accounts Payable,"Invoice of $7,711.29 from vendor GCP for Product in 2024-07, status: paid, due: 2024-08-05",7711.29,GCP,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid
2024-07-12,,Engineering,2000,Accounts Payable,"Invoice of $1,012.80 from vendor GitHub for Engineering in 2024-07, status: paid, due: 2024-08-11",1012.8,GitHub,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid
2024-07-12,,Marketing,2000,Accounts Payable,"Invoice of $12,449.01 from vendor Marketing Vendor Bundle for Marketing in 2024-07, status: paid_late, due: 2024-08-11",12449.01,Marketing Vendor Bundle,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",paid_late
2024-07-08,,Operations,2000,Accounts Payable,"Invoice of $506.40 from vendor Notion for Operations in 2024-07, status: paid_late, due: 2024-08-07",506.4,Notion,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-07-24,,Finance,2000,Accounts Payable,"Invoice of $4,025.88 from vendor Pilot for Finance in 2024-07, status: paid, due: 2024-08-23",4025.88,Pilot,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-07-20,,Engineering,2000,Accounts Payable,"Invoice of $12,761.28 from vendor R&D Vendor Bundle for Engineering in 2024-07, status: paid_late, due: 2024-08-19",12761.28,R&D Vendor Bundle,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid_late
2024-07-10,,Sales,2000,Accounts Payable,"Invoice of $3,460.40 from vendor Salesforce for Sales in 2024-07, status: paid, due: 2024-08-09",3460.4,Salesforce,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",paid
2024-07-07,,Operations,2000,Accounts Payable,"Invoice of $675.20 from vendor Slack for Operations in 2024-07, status: paid, due: 2024-08-06",675.2,Slack,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-07-11,,Operations,2000,Accounts Payable,"Invoice of $1,914.19 from vendor Staples for Operations in 2024-07, status: paid_late, due: 2024-08-10",1914.19,Staples,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-07-11,,Finance,2000,Accounts Payable,"Invoice of $1,021.24 from vendor Stripe for Finance in 2024-07, status: paid_late, due: 2024-08-10",1021.24,Stripe,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid_late
2024-07-18,,Sales,2000,Accounts Payable,"Invoice of $8,440.00 from vendor Travel Card for Sales in 2024-07, status: paid, due: 2024-08-17",8440.0,Travel Card,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",paid
2024-07-10,,Operations,2000,Accounts Payable,"Invoice of $10,676.60 from vendor WeWork for Operations in 2024-07, status: paid_late, due: 2024-08-09",10676.6,WeWork,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-07-09,,Operations,2000,Accounts Payable,"Invoice of $759.60 from vendor Zoom for Operations in 2024-07, status: paid, due: 2024-08-08",759.6,Zoom,expense,2024-07,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-08-03,,Engineering,2000,Accounts Payable,"Invoice of $54,006.33 from vendor AWS for Engineering in 2024-08, status: paid, due: 2024-09-02",54006.33,AWS,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid
2024-08-22,,Operations,2000,Accounts Payable,"Invoice of $35,920.64 from vendor Airbnb for Operations in 2024-08, status: paid_late, due: 2024-09-21",35920.64,Airbnb,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-08-12,,Operations,2000,Accounts Payable,"Invoice of $1,531.86 from vendor Apple for Operations in 2024-08, status: paid_late, due: 2024-09-11",1531.86,Apple,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-08-26,,Finance,2000,Accounts Payable,"Invoice of $3,399.63 from vendor Cooley for Finance in 2024-08, status: paid, due: 2024-09-25",3399.63,Cooley,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-08-13,,Product,2000,Accounts Payable,"Invoice of $592.49 from vendor Figma for Product in 2024-08, status: paid_late, due: 2024-09-12",592.49,Figma,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid_late
2024-08-06,,Product,2000,Accounts Payable,"Invoice of $7,711.29 from vendor GCP for Product in 2024-08, status: paid, due: 2024-09-05",7711.29,GCP,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid
2024-08-12,,Engineering,2000,Accounts Payable,"Invoice of $1,012.80 from vendor GitHub for Engineering in 2024-08, status: paid, due: 2024-09-11",1012.8,GitHub,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid
2024-08-12,,Marketing,2000,Accounts Payable,"Invoice of $12,449.01 from vendor Marketing Vendor Bundle for Marketing in 2024-08, status: paid_late, due: 2024-09-11",12449.01,Marketing Vendor Bundle,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",paid_late
2024-08-08,,Operations,2000,Accounts Payable,"Invoice of $506.40 from vendor Notion for Operations in 2024-08, status: paid_late, due: 2024-09-07",506.4,Notion,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-08-24,,Finance,2000,Accounts Payable,"Invoice of $4,025.88 from vendor Pilot for Finance in 2024-08, status: paid, due: 2024-09-23",4025.88,Pilot,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-08-20,,Engineering,2000,Accounts Payable,"Invoice of $12,761.28 from vendor R&D Vendor Bundle for Engineering in 2024-08, status: paid_late, due: 2024-09-19",12761.28,R&D Vendor Bundle,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid_late
2024-08-10,,Sales,2000,Accounts Payable,"Invoice of $3,460.40 from vendor Salesforce for Sales in 2024-08, status: paid, due: 2024-09-09",3460.4,Salesforce,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",paid
2024-08-07,,Operations,2000,Accounts Payable,"Invoice of $675.20 from vendor Slack for Operations in 2024-08, status: paid, due: 2024-09-06",675.2,Slack,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-08-11,,Operations,2000,Accounts Payable,"Invoice of $1,914.19 from vendor Staples for Operations in 2024-08, status: paid_late, due: 2024-09-10",1914.19,Staples,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-08-11,,Finance,2000,Accounts Payable,"Invoice of $1,021.24 from vendor Stripe for Finance in 2024-08, status: paid_late, due: 2024-09-10",1021.24,Stripe,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid_late
2024-08-18,,Sales,2000,Accounts Payable,"Invoice of $8,440.00 from vendor Travel Card for Sales in 2024-08, status: paid, due: 2024-09-17",8440.0,Travel Card,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",paid
2024-08-10,,Operations,2000,Accounts Payable,"Invoice of $10,676.60 from vendor WeWork for Operations in 2024-08, status: paid_late, due: 2024-09-09",10676.6,WeWork,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-08-09,,Operations,2000,Accounts Payable,"Invoice of $759.60 from vendor Zoom for Operations in 2024-08, status: paid, due: 2024-09-08",759.6,Zoom,expense,2024-08,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-09-03,,Engineering,2000,Accounts Payable,"Invoice of $54,006.33 from vendor AWS for Engineering in 2024-09, status: paid, due: 2024-10-03",54006.33,AWS,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid
2024-09-12,,Operations,2000,Accounts Payable,"Invoice of $1,531.86 from vendor Apple for Operations in 2024-09, status: paid_late, due: 2024-10-12",1531.86,Apple,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-09-26,,Finance,2000,Accounts Payable,"Invoice of $3,399.63 from vendor Cooley for Finance in 2024-09, status: paid_late, due: 2024-10-26",3399.63,Cooley,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid_late
2024-09-25,,Finance,2000,Accounts Payable,"Invoice of $7,747.92 from vendor Deloitte for Finance in 2024-09, status: paid, due: 2024-10-25",7747.92,Deloitte,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-09-13,,Product,2000,Accounts Payable,"Invoice of $592.49 from vendor Figma for Product in 2024-09, status: paid_late, due: 2024-10-13",592.49,Figma,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid_late
2024-09-06,,Product,2000,Accounts Payable,"Invoice of $7,711.29 from vendor GCP for Product in 2024-09, status: paid, due: 2024-10-06",7711.29,GCP,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",paid
2024-09-12,,Engineering,2000,Accounts Payable,"Invoice of $1,012.80 from vendor GitHub for Engineering in 2024-09, status: paid, due: 2024-10-12",1012.8,GitHub,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid
2024-09-12,,Marketing,2000,Accounts Payable,"Invoice of $12,449.01 from vendor Marketing Vendor Bundle for Marketing in 2024-09, status: paid_late, due: 2024-10-12",12449.01,Marketing Vendor Bundle,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",paid_late
2024-09-08,,Operations,2000,Accounts Payable,"Invoice of $506.40 from vendor Notion for Operations in 2024-09, status: paid_late, due: 2024-10-08",506.4,Notion,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-09-24,,Finance,2000,Accounts Payable,"Invoice of $4,025.88 from vendor Pilot for Finance in 2024-09, status: paid, due: 2024-10-24",4025.88,Pilot,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid
2024-09-20,,Engineering,2000,Accounts Payable,"Invoice of $12,761.28 from vendor R&D Vendor Bundle for Engineering in 2024-09, status: paid_late, due: 2024-10-20",12761.28,R&D Vendor Bundle,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",paid_late
2024-09-10,,Sales,2000,Accounts Payable,"Invoice of $3,460.40 from vendor Salesforce for Sales in 2024-09, status: paid, due: 2024-10-10",3460.4,Salesforce,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",paid
2024-09-07,,Operations,2000,Accounts Payable,"Invoice of $675.20 from vendor Slack for Operations in 2024-09, status: paid, due: 2024-10-07",675.2,Slack,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid
2024-09-11,,Operations,2000,Accounts Payable,"Invoice of $1,914.19 from vendor Staples for Operations in 2024-09, status: paid_late, due: 2024-10-11",1914.19,Staples,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",paid_late
2024-09-11,,Finance,2000,Accounts Payable,"Invoice of $1,021.24 from vendor Stripe for Finance in 2024-09, status: paid_late, due: 2024-10-11",1021.24,Stripe,expense,2024-09,2024,invoices,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",paid_late
